"POS_RANK,NAME,POS,NUMBER,OFF_GRADE,PASS_GRADE,RUN_GRADE,RECV_GRADE,PBLK_GRADE,RBLK_GRADE,OFF_SNAPS,PASS_SNAPS,RUN_SNAPS,RECV_SNAPS,PBLK_SNAPS,RBLK_SNAPS,AGE,RS,HEIGHT,WEIGHT,SP,COLLEGE,YEAR,R#,D#"
"-,Mason Miller,G,63,-,-,-,-,-,-,-,-,-,-,-,-,0.0,A,6'7"
"-,Miles Frazier,G,71,-,-,-,-,-,-,-,-,-,-,-,-,23.9,APUP,6'5"
"-,Tate Ratledge,G,69,-,-,-,-,-,-,-,-,-,-,-,-,24.3,A,6'6"
"-,Kayode Awosika,G,74,51.3,-,-,-,59.4,52.5,145,-,-,-,65,80,0.0,A,6'5"
"-,Christian Mahogany,G,73,91.5,-,-,-,78.7,91.1,144,-,-,-,81,63,24.8,A,6'3"
"-,Netane Muti,G,52,-,-,-,-,-,-,-,-,-,-,-,-,26.4,A,6'3"
"-,Jamaico Jones,T,72,64.0,-,-,59.9,60.7,-,4,-,-,1,3,-,29.2,A,6'4"
"-,Gunner Britton,T,78,-,-,-,-,-,-,-,-,-,-,-,-,0.0,A,6'6"
"-,Colby Sorsdal,T,75,-,-,-,-,-,-,-,-,-,-,-,-,0.0,IR,6'6"
"-,Justin Herron,T,76,-,-,-,-,-,-,-,-,-,-,-,-,29.7,IR,6'5"
"-,Giovanni Manu,T,59,-,-,-,-,-,-,-,-,-,-,-,-,0.0,A,6'7"
"68th of 81,Dan Skipper,T,70,55.2,-,-,68.3,57.6,49.5,324,-,-,8,137,179,30.9,A,6'9"
"23rd of 81,Taylor Decker,T,68,77.2,-,-,58.1,78.0,70.3,963,-,-,1,536,426,31.0,A,6'7"
"3rd of 81,Penei Sewell,T,58,89.6,60.0,-,83.9,75.4,91.5,1213,1,-,0,664,548,24.8,A,6'5"
"-,Allan George,CB,25,-,-,-,-,-,-,-,-,-,-,-,-,0.0,A,6'1"
"-,Luq Barcoo,CB,40,-,-,-,-,-,-,-,-,-,-,-,-,27.0,A,6'1"
