POS_RANK,NAME,POS,NUMBER,OFF_GRADE,PASS_GRADE,RUN_GRADE,RECV_GRADE,PBLK_GRADE,RBLK_GRADE,OFF_SNAPS,PASS_SNAPS,RUN_SNAPS,RECV_SNAPS,PBLK_SNAPS,RBLK_SNAPS,AGE,RS,HEIGHT,WEIGHT,SP,COLLEGE,YEAR,R#,D#
-,Josh Hayes,CB,32,63.1,89.9,60.0,56.2,289,104,1,184,0.0,A,6'0",197,-,KANSAS ST,2023,6,183
18th of 116,Jamel Dean,CB,35,75.7,69.3,55.8,75.4,745,227,2,516,28.8,A,6'1",206,-,AUBURN,2019,3,94
-,Jacob Parrish,CB,25,-,-,-,-,-,-,-,-,-,-,-,-,21.4,A,5'10",198,-,KANSAS ST,2025,3,84
-,Benjamin Morrison,CB,21,-,-,-,-,-,-,-,-,-,-,-,-,21.4,A,6'0",190,-,NOTRE DAME,2025,2,53
-,Bryce Hall,CB,34,45.2,60.0,-,43.1,17,6,-,11,27.8,A,6'1",202,-,VIRGINIA,2020,5,158
113th of 116,Kindle Vildor,CB,22,48.7,56.3,58.8,45.0,316,117,1,198,27.7,A,5'11",189,-,GA SOUTHERN,2020,5,163
26th of 116,Tykee Smith,CB,23,72.0,80.3,53.8,70.0,672,165,59,448,24.5,A,5'10",205,-,GEORGIA,2024,3,90
45th of 116,Zyon McCollum,CB,27,67.4,65.2,74.2,66.1,1123,362,4,757,26.3,A,6'2",199,-,SM HOUSTON,2022,5,157
-,Rashad Wisdom,S,38,-,-,-,-,-,-,-,-,-,-,-,-,0.0,A,5'9",210,-,UTSA,2024,-,-
76th of 98,Christian Izien,S,29,57.6,67.9,51.3,55.3,697,198,32,467,25.2,A,5'10",197,-,RUTGERS,2023,-,-
-,J.J. Roberts,S,36,-,-,-,-,-,-,-,-,-,-,-,-,0.0,IR,5'11",184,-,MARSHALL,2025,-,-
-,Kaevon Merriweather,S,26,66.5,62.2,82.1,62.9,274,76,9,189,25.6,A,6'0",207,4.6,IOWA,2023,-,-
73rd of 98,Antoine Winfield Jr.,S,31,57.8,73.3,81.0,50.8,601,219,36,346,27.0,A,5'10",203,-,MINNESOTA,2020,2,45
-,Nick Jackson,LB,53,-,-,-,-,-,-,-,-,-,-,-,-,0.0,A,6'0",235,-,IOWA,2025,-,-
-,John Bullock,LB,57,-,-,-,-,-,-,-,-,-,-,-,-,0.0,A,6'0",230,-,NEBRASKA,2025,-,-
-,SirVocea Dennis,LB,8,67.3,54.1,51.2,74.3,105,24,17,64,26.4,A,6'0",226,-,PITTSBURGH,2023,5,155
81st of 84,Anthony Walker Jr.,LB,3,48.0,69.5,44.2,39.1,516,187,36,293,30.0,ANFI,6'1",235,4.7,NWESTERN,2017,5,161
33rd of 84,Lavonte David,LB,54,67.9,77.8,65.4,56.9,1149,380,148,621,35.5,A,6'1",233,4.7,NEBRASKA,2012,2,58
-,Antonio Grier,LB,48,68.2,60.0,-,60.0,2,1,-,1,0.0,A,6'1",230,-,ARKANSAS,2024,-,-
-,Deion Jones,LB,45,74.0,63.4,-,71.1,18,4,-,14,30.8,A,6'1",227,4.6,LSU,2016,2,52
-,C.J. Brewer,DI,62,42.9,44.2,56.3,55.1,159,65,101,3,0.0,A,6'2",290,-,COAST CAR,2022,-,-
